,이름,충전타입,주소,위도,경도,출력,충전방식,지역코드,이용자제한,이용자제한사유,무료 주차,실시간 상태(5분),0 : 1
21320,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21321,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21322,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21323,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21324,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21325,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21326,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21327,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21328,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21329,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21330,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21331,강변캐슬 (저압수용가),02,서울특별시 중랑구 중랑천로 59,37.590550431,127.07285105,3,단독,11,,,N,3,3
21332,서울 서대문구 세검정로1길 20 (저압수용가),02,서울특별시 서대문구 세검정로1길 20,37.592326231,126.94292966,3,단독,11,,,N,2,2
21333,서울국유림관리소,02,서울특별시 성북구 화랑로18가길 30,37.604655016,127.04909124,3,단독,11,,,N,2,2
21334,서울 동대문구 망우로1길 1 (저압수용가),02,서울특별시 동대문구 망우로1길 1,37.588200962,127.05456382,3,단독,11,,,N,2,2
21335,옥수동아파트,02,서울특별시 성동구 독서당로 155,37.539617797,127.01128212,3,단독,11,,,N,3,3
21336,류(버들) (저압수용가),02,서울특별시 마포구 망원로2길 96,37.553237834,126.90390101,3,단독,11,,,N,2,2
21337,서울 영등포구 도신로53길 12 (저압수용가),02,서울특별시 영등포구 도신로53길 12,37.511900960,126.91476847,3,단독,11,,,N,2,2
21338,서울 동작구 사당로8길 30(저압수용가),02,서울특별시 동작구 사당로8길 30,37.484092317,126.96868330,3,단독,11,,,N,2,2
21339,선사현대아파트,02,서울특별시 강동구 상암로 11,37.552396309,127.12581442,3,단독,11,,,N,2,2
21340,중화동동양엔파트1차아파트,02,서울특별시 중랑구 망우로 203,37.593995643,127.07500898,3,단독,11,,,N,2,2
21341,기아 묵동대리점,02,서울특별시 중랑구 동일로 942,37.614670829,127.07712261,3,단독,11,,,N,2,2
21342,기아 창동지점,02,서울특별시 도봉구 도봉로 637,37.661333977,127.04177963,3,단독,11,,,N,2,2
21343,기아 방학대리점,02,서울특별시 도봉구 방학로 164,37.662672473,127.03392167,3,단독,11,,,N,2,2
21344,기아 방학대리점,02,서울특별시 도봉구 방학로 164,37.662672473,127.03392167,3,단독,11,,,N,2,2
21345,드림랜드주유소,01,서울특별시 성북구 월계로 128,37.616555,127.041418,100,단독,11,,,Y,2,2
21346,드림랜드주유소,04,서울특별시 성북구 월계로 128,37.616555,127.041418,100,단독,11,,,Y,2,2
21347,SK서린빌딩,05,서울특별시 종로구 종로 26,37.569701,126.980295,,,11,,,Y,2,2
21348,SK서린빌딩,05,서울특별시 종로구 종로 26,37.569701,126.980295,,,11,,,Y,2,2
21349,퇴계로주유소,04,서울특별시 중구 퇴계로 228,37.56177585,126.9971419,200,동시,11,,,Y,2,2
21350,퇴계로주유소,04,서울특별시 중구 퇴계로 228,37.56177585,126.9971419,200,동시,11,,,Y,2,2
21351,군자동주유소,05,서울특별시 성동구 천호대로 446,37.560536,127.068276,,,11,,,Y,3,3
21352,군자동주유소,05,서울특별시 성동구 천호대로 446,37.560536,127.068276,,,11,,,Y,3,3
21353,양평주유소_100kW,05,서울특별시 영등포구 선유로 195,37.53104,126.893332,,,11,,,Y,2,2
21354,양평주유소_100kW,05,서울특별시 영등포구 선유로 195,37.53104,126.893332,,,11,,,Y,2,2
21355,목동LPG충전소,04,서울특별시 양천구 목동로 193,37.5257191,126.8640849,200,동시,11,,,Y,2,2
21356,목동LPG충전소,04,서울특별시 양천구 목동로 193,37.5257191,126.8640849,200,동시,11,,,Y,2,2
21357,신평주유소,01,서울특별시 양천구 목동남로 62,37.50947,126.866206,100,단독,11,,,Y,2,2
21358,신평주유소,04,서울특별시 양천구 목동남로 62,37.50947,126.866206,100,단독,11,,,Y,3,3
21359,박미주유소,04,서울특별시 금천구 시흥대로 39-7,37.437267,126.902446,350,단독,11,,,Y,2,2
21360,박미주유소,04,서울특별시 금천구 시흥대로 39-7,37.437267,126.902446,100,단독,11,,,Y,2,2
21361,파라타워,02,서울특별시 서대문구 신촌로 163,37.557,126.944,7,단독,11,,,Y,2,2
21362,파라타워,02,서울특별시 서대문구 신촌로 163,37.557,126.944,7,단독,11,,,Y,2,2
21363,가산 공영주차장,04,서울특별시 금천구 시흥대로153길 53,37.476677,126.8955792,50,단독,11,,,N,9,9
21364,개화산역 공영주차장,04,서울특별시 강서구 양천로 22,37.5724222,126.804828,50,단독,11,,,N,9,9
21365,남부초 공영주차장,04,서울특별시 관악구 남부순환로163길 14,37.4851194,126.9221838,50,단독,11,,,N,9,9
21366,남산청사,02,서울특별시 중구 삼일대로 231,37.5556326,126.9922176,7,단독,11,,,N,9,9
21367,남산청사,02,서울특별시 중구 삼일대로 231,37.5556326,126.9922176,7,단독,11,,,N,9,9
21368,동작구청,06,서울특별시 동작구 장승배기로 161,37.5122236,126.9395607,50,단독,11,,,Y,9,9
21369,마곡중앙광장공영주차장,04,서울특별시 강서구 마곡중앙5로 지하9,37.5665539,126.8261173,50,단독,11,,,N,9,9
21370,마곡중앙광장공영주차장,04,서울특별시 강서구 마곡중앙5로 지하9,37.5665539,126.8261173,50,단독,11,,,N,9,9
21371,마곡중앙광장공영주차장,04,서울특별시 강서구 마곡중앙5로 지하9,37.5665539,126.8261173,50,단독,11,,,N,9,9
21372,마곡중앙광장공영주차장,04,서울특별시 강서구 마곡중앙5로 지하9,37.5665539,126.8261173,50,단독,11,,,N,9,9
21373,마곡중앙광장공영주차장,04,서울특별시 강서구 마곡중앙5로 지하9,37.5665539,126.8261173,50,단독,11,,,N,9,9
21374,망우제2 거주자주차장,04,서울특별시 중랑구 망우로71길 53,37.6031553,127.1018644,50,단독,11,,,N,9,9
21375,복정역 공영주차장,04,서울특별시 송파구 송파대로 지하6,37.4701646,127.1280909,100,동시,11,,,N,9,9
21376,복정역 공영주차장,04,서울특별시 송파구 송파대로 지하6,37.4701646,127.1280909,100,동시,11,,,N,9,9
21377,서대문구청 주차장,04,서울특별시 서대문구 연희로 248,37.5791546,126.9367592,50,단독,11,,,Y,9,9
21378,서소문청사(급속),04,서울특별시 중구 덕수궁길 15,37.5645542,126.9756136,100,동시,11,,,N,9,9
21379,서소문청사(급속),04,서울특별시 중구 덕수궁길 15,37.5645542,126.9756136,100,동시,11,,,N,9,9
21380,서소문청사(완속),02,서울특별시 중구 덕수궁길 15,37.5645542,126.9756136,7,단독,11,,,N,9,9
21381,서소문청사(완속),02,서울특별시 중구 덕수궁길 15,37.5645542,126.9756136,7,단독,11,,,N,9,9
21382,서소문청사(완속),02,서울특별시 중구 덕수궁길 15,37.5645542,126.9756136,7,단독,11,,,N,9,9
21383,서소문청사(주차장),04,서울특별시 중구 덕수궁길 15,37.5645542,126.9756136,100,동시,11,,,N,9,9
21384,서소문청사(주차장),04,서울특별시 중구 덕수궁길 15,37.5645542,126.9756136,100,동시,11,,,N,9,9
21385,서소문청사(후생동),02,서울특별시 중구 덕수궁길 15,37.5645542,126.9756136,7,단독,11,,,Y,9,9
21386,서울시 본관청사,02,서울특별시 중구 세종대로 110,37.5663174,126.9778292,7,단독,11,,,N,9,9
21387,서울시 본관청사,04,서울특별시 중구 세종대로 110,37.5663174,126.9778292,100,동시,11,,,N,9,9
21388,서울시 본관청사,04,서울특별시 중구 세종대로 110,37.5663174,126.9778292,100,동시,11,,,N,9,9
21389,서울시 본관청사,02,서울특별시 중구 세종대로 110,37.5663174,126.9778292,7,단독,11,,,N,9,9
21390,성동구청,06,서울특별시 성동구 고산자로 270,37.5630633,127.0367002,50,단독,11,,,Y,9,9
21391,송월동차고지,02,서울특별시 종로구 송월길 52,37.5705469,126.9663015,7,단독,11,,,N,9,9
21392,송월동차고지,02,서울특별시 종로구 송월길 52,37.5705469,126.9663015,7,단독,11,,,N,9,9
21393,송월동차고지,02,서울특별시 종로구 송월길 52,37.5705469,126.9663015,7,단독,11,,,N,9,9
21394,송월동차고지,04,서울특별시 종로구 송월길 52,37.5705469,126.9663015,100,동시,11,,,N,9,9
21395,송월동차고지,04,서울특별시 종로구 송월길 52,37.5705469,126.9663015,100,동시,11,,,N,9,9
21396,양재솔라스테이션,05,서울특별시 서초구 바우뫼로12길 73,37.4679224,127.0347376,,동시,11,,,N,9,9
21397,양재솔라스테이션,05,서울특별시 서초구 바우뫼로12길 73,37.4679224,127.0347376,,동시,11,,,N,9,9
21398,양재솔라스테이션,05,서울특별시 서초구 바우뫼로12길 73,37.4679224,127.0347376,,동시,11,,,N,9,9
21399,양재솔라스테이션,05,서울특별시 서초구 바우뫼로12길 73,37.4679224,127.0347376,,동시,11,,,N,9,9
21400,양재솔라스테이션,05,서울특별시 서초구 바우뫼로12길 73,37.4679224,127.0347376,,동시,11,,,N,9,9
21401,양재솔라스테이션,05,서울특별시 서초구 바우뫼로12길 73,37.4679224,127.0347376,,동시,11,,,N,9,9
21402,양천구청,06,서울특별시 양천구 목동동로 105,37.5172857,126.8663651,50,단독,11,,,N,9,9
21403,어린이대공원 후문주차장,04,서울특별시 광진구 능동로 216,37.5515087,127.0869295,50,단독,11,,,N,9,9
21404,중랑구청,04,서울특별시 중랑구 봉화산로 179,37.606906,127.0932737,100,동시,11,,,N,9,9
21405,중랑구청,04,서울특별시 중랑구 봉화산로 179,37.606906,127.0932737,100,동시,11,,,N,9,9
21406,중화1동 공영주차장,02,서울특별시 중랑구 동일로136나길 14,37.6027493,127.0816591,7,단독,11,,,N,9,9
21407,창동역 공영주차장,04,서울특별시 도봉구 마들로11길 74,37.654451,127.0483041,50,단독,11,,,N,9,9
21408,천호역 공영주차장,06,서울특별시 강동구 천호대로 지하997,37.538579,127.1237424,50,단독,11,,,N,9,9
21409,홍제1동 공용주차장,04,서울특별시 서대문구 홍제내2바길 18,37.5850855,126.9360657,100,동시,11,,,N,9,9
21410,홍제1동 공용주차장,04,서울특별시 서대문구 홍제내2바길 18,37.5850855,126.9360657,100,동시,11,,,N,9,9
21411,송파책박물관,04,서울특별시 송파구 송파대로37길 77,37.4988842,127.1043834,100,동시,11,,,N,2,2
21412,송파책박물관,04,서울특별시 송파구 송파대로37길 77,37.4988842,127.1043834,100,동시,11,,,N,2,2
21413,흑석동 까망돌도서관,04,서울특별시 동작구 서달로 129,37.505249481,126.96073169,50,단독,11,,,N,2,2
21414,서울연구원,04,서울특별시 서초구 남부순환로340길 57,37.4794386,127.0205689,100,동시,11,,,Y,2,2
21415,서울연구원,04,서울특별시 서초구 남부순환로340길 57,37.4794386,127.0205689,100,동시,11,,,Y,2,2
21416,성동구 마장동 거주자우선주차장 가로등형 충전기,04,서울특별시 성동구 마장로 274,37.56306327,127.03670019,50,단독,11,,,Y,9,9
21417,양천 솔라스테이션,02,서울특별시 양천구 목동서로 20,37.5394957,126.8846959,7,단독,11,,,Y,3,3
21418,화창운수 앞 가로등형 충전소,04,서울특별시 마포구 토정로 272,37.54230637,126.9398402,50,단독,11,,,Y,9,9
21419,드림디포 앞 가로등형 충전소,04,서울특별시 마포구 토정로 271,37.54246248,126.9403106,50,단독,11,,,Y,9,9
21420,동작구청 후문 가로등형 충전소,04,서울특별시 동작구 장승배기로 161,37.542462483,126.94031061,50,단독,11,,,Y,9,9
21421,서울리센츠 아파트,04,서울특별시 송파구 올림픽로 135,37.516296,127.085821,100,동시,11,,,Y,2,2
21422,서울리센츠 아파트,04,서울특별시 송파구 올림픽로 135,37.516296,127.085821,100,동시,11,,,Y,2,2
21423,서울리센츠 아파트,02,서울특별시 송파구 올림픽로 135,37.516296,127.085821,7,단독,11,,,Y,3,3
21424,서울리센츠 아파트,02,서울특별시 송파구 올림픽로 135,37.516296,127.085821,7,단독,11,,,Y,2,2
21425,서울리센츠 아파트,02,서울특별시 송파구 올림픽로 135,37.516296,127.085821,7,단독,11,,,Y,2,2
21426,강남구 압구정동 토끼굴 앞 가로등형 충전기,04,서울특별시 강남구 압구정로 321,37.530788,127.041316,50,단독,11,,,Y,9,9
21427,광진구 자양동 거주자우선주차장 가로등형 충전기,04,서울특별시 광진구 뚝섬로36가길 16,37.53221399,127.0716287,50,단독,11,,,Y,9,9
21428,적선동 공영주차장,04,서울특별시 종로구 새문안로5길 49-1,37.5745628,126.9740483,100,동시,11,,,Y,9,9
21429,적선동 공영주차장,04,서울특별시 종로구 새문안로5길 49-1,37.5745628,126.9740483,100,동시,11,,,Y,9,9
21430,서울혁신파크,04,서울특별시 은평구 통일로 684,37.607418,126.9335,100,동시,11,,,N,2,2
21431,서울혁신파크,04,서울특별시 은평구 통일로 684,37.607418,126.9335,100,동시,11,,,N,2,2
21432,도곡정보문화도서관,02,서울특별시 강남구 도곡로18길 57,37.48842,127.038691,7,단독,11,,,Y,9,9
21433,도곡정보문화도서관,02,서울특별시 강남구 도곡로18길 57,37.48842,127.038691,7,단독,11,,,Y,9,9
21434,SK허브수 인근 거주자우선주차장,02,서울특별시 구로구 구일로10길 27,37.495491,126.871636,7,단독,11,,,Y,9,9
21435,SK허브수 인근 거주자우선주차장,02,서울특별시 구로구 구일로10길 27,37.495491,126.871636,7,단독,11,,,Y,9,9
21436,태평로빌딩 앞 볼라드 및 가로등형 충전기,02,서울특별시 중구 세종대로 73,37.56327,126.97642,7,단독,11,,,Y,9,9
21437,태평로빌딩 앞 볼라드 및 가로등형 충전기,04,서울특별시 중구 세종대로 73,37.56327,126.97642,50,단독,11,,,Y,9,9
21438,육분삼십역삼역점,02,서울특별시 강남구 테헤란로29길 5,37.501937,127.038713,,,11,,,Y,2,2
21439,육분삼십역삼역점,02,서울특별시 강남구 테헤란로29길 5,37.501937,127.038713,,,11,,,Y,2,2
21440,센트로폴리스(회원전용),02,서울특별시 종로구 우정국로 26,37.5714967,126.983659,7,동시,11,,,N,2,2
21441,센트로폴리스(회원전용),02,서울특별시 종로구 우정국로 26,37.5714967,126.983659,7,동시,11,,,N,3,3
21442,센트로폴리스(회원전용),02,서울특별시 종로구 우정국로 26,37.5714967,126.983659,7,동시,11,,,N,2,2
