,충전소명,충전소ID,충전기ID,충전타입,주소,위도,경도,상태갱신일시,최종충전시작,최종충전종료,충전중시작,출력,충전방식,지역코드,이용자제한,이용자제한사유,무료 주차,실시간 상태(1분),0 : 1
3952,대명레져제주지점,PI201483,05,02,"제주특별자치도 서귀포시 표선면 일주동로 6347-17 (토산리, 대명샤인빌리조트)",33.305900,126.792000,20220508022154,20211001000000,20211001000000,20211007000000,,,50,,,N,1,1
3953,꿈쟁이지역아동센터,PI201526,01,02,제주특별자치도 제주시 용문로17길 23-6 (용담이동),33.507300,126.507000,20220626000052,20220620182135,20220621094326,20220620182135,,,50,,,N,9,2
3954,덕천리새마을회,PI201527,01,02,"제주특별자치도 제주시 구좌읍 덕평로 365 (덕천리, 덕천리사무소)",33.502160,126.771474,20220624134939,20220623230726,20220624094244,20220623230726,,,50,,,N,2,2
3955,제주나인리조트,PI201529,01,02,제주특별자치도 제주시 해안마을북길 14-5 (해안동),33.464600,126.453000,20220622043647,20211001000000,20211001000000,20211007000000,,,50,,,N,2,2
3956,제주나인리조트,PI201529,02,02,제주특별자치도 제주시 해안마을북길 14-5 (해안동),33.464600,126.453000,20220624221958,20220603170757,20220603180243,20220603170757,,,50,,,N,2,2
3957,중문제일행복한홈스쿨아동센터,PI201530,01,02,"제주특별자치도 서귀포시 1100로49번길 11 (중문동, 중문제일교회)",33.254100,126.433000,20220621083330,20220603135155,20220603135156,20211007000000,,,50,,,N,2,2
3958,중문제일행복한홈스쿨아동센터,PI201530,02,02,"제주특별자치도 서귀포시 1100로49번길 11 (중문동, 중문제일교회)",33.254100,126.433000,20220625221600,20220620110154,20220620110436,20220620110154,,,50,,,N,2,2
3959,신흥일리새마을회,PI201531,01,02,"제주특별자치도 서귀포시 남원읍 신흥로 34 (신흥리, 신흥1리사무소)",33.304100,126.767000,20220619182052,20220611154612,20220611154849,20220521140153,,,50,,,N,1,1
3960,신흥일리새마을회,PI201531,02,02,"제주특별자치도 서귀포시 남원읍 신흥로 34 (신흥리, 신흥1리사무소)",33.304100,126.767000,20220625194605,20220625172035,20220625194047,20220625172035,,,50,,,N,2,2
3961,구억리마을회,PI201532,01,02,"제주특별자치도 서귀포시 대정읍 중산간서로 2380 (구억리, 구억리사무소)",33.272800,126.279000,20220508022239,,,,,,50,,,N,1,1
3962,안성리마을회,PI201533,01,02,"제주특별자치도 서귀포시 대정읍 추사로 10-1 (안성리, 안성리사무소)",33.250100,126.282000,20220623073945,20220425155401,20220425161247,20220425155401,,,50,,,N,2,2
3963,안성리마을회,PI201533,02,02,"제주특별자치도 서귀포시 대정읍 추사로 10-1 (안성리, 안성리사무소)",33.250100,126.282000,20220508022242,,,,,,50,,,N,9,9
3964,하예일마을회,PI201534,01,02,제주특별자치도 서귀포시 하예로 1-3 (하예동),33.243500,126.386000,20220625075110,20220624150955,20220624171813,20220624150955,,,50,,,N,2,2
3965,하예일마을회,PI201534,02,02,제주특별자치도 서귀포시 하예로 1-3 (하예동),33.243500,126.386000,20220625065005,20220624164408,20220624181046,20220624164408,,,50,,,N,2,2
3966,현광협오크라,PI201544,01,02,제주특별자치도 제주시 신광로4길 38 (연동),33.489100,126.486000,20220620103316,20220410223140,20220410234010,20220410223140,,,50,,,N,2,2
3967,현광협오크라,PI201544,02,02,제주특별자치도 제주시 신광로4길 38 (연동),33.489100,126.486000,20220625234326,20220611191936,20220611224904,20220611191936,,,50,,,N,2,2
3968,우도면진천리,PI201549,01,02,"제주특별자치도 제주시 우도면 천진길 10 (연평리, 천진리사무소)",33.494900,126.951000,20220624113216,20220620193349,20220620195527,20220620193349,,,50,,,N,2,2
3969,우도면진천리,PI201549,02,02,"제주특별자치도 제주시 우도면 천진길 10 (연평리, 천진리사무소)",33.494900,126.951000,20220620193715,20220421153541,20220422073811,20220421153541,,,50,,,N,2,2
3970,에바다호스텔,PI201550,01,02,제주특별자치도 제주시 현사길 45 (이호일동),33.497400,126.448000,20220625121131,20220617182256,20220617213956,20220617182256,,,50,,,N,2,2
3971,서귀포중앙골프연습장,PI201554,01,02,제주특별자치도 서귀포시 동홍로303번길 30 (동홍동),33.253500,126.568000,20220623133317,20220623101728,20220623133136,20220623101728,,,50,,,N,2,2
3972,서귀포중앙골프연습장,PI201554,02,02,제주특별자치도 서귀포시 동홍로303번길 30 (동홍동),33.253500,126.568000,20220622010904,20220621201428,20220622010714,20220621201428,,,50,,,N,2,2
3973,주왕산업개발주식회사,PI201565,01,02,제주특별자치도 서귀포시 성산읍 한도로 269-37 (성산리),33.468700,126.936000,20220624103239,20220622085805,20220611155753,20220620204814,,,50,,,N,2,2
3974,주왕산업개발주식회사,PI201565,02,02,제주특별자치도 서귀포시 성산읍 한도로 269-37 (성산리),33.468700,126.936000,20220624103239,20220623202320,20220623210237,20220623202320,,,50,,,N,2,2
3975,다인오세아노호텔,PI201566,01,02,제주특별자치도 제주시 애월읍 애월해안로 394 (고내리),33.472600,126.351000,20220625002907,20220625002426,20220625002646,20220625002426,,,50,,,N,2,2
3976,다인오세아노호텔,PI201566,02,02,제주특별자치도 제주시 애월읍 애월해안로 394 (고내리),33.472600,126.351000,20220624103606,20220623153630,20220623183208,20220623153630,,,50,,,N,2,2
3977,주식회사보민,PI201569,01,02,제주특별자치도 제주시 도두봉2길 2 (도두일동),33.505400,126.470000,20220624103604,20220621051744,20220526133509,20220525185822,,,50,,,N,2,2
3978,주식회사보민,PI201569,02,02,제주특별자치도 제주시 도두봉2길 2 (도두일동),33.505400,126.470000,20220624103231,20220623133426,20220623134310,20220623133426,,,50,,,N,2,2
3979,흰수염고래리조트,PI201586,01,02,제주특별자치도 제주시 애월읍 일주서로 6818 (구엄리),33.475400,126.380000,20220624103229,20220623195250,20220623205304,20220623195250,,,50,,,N,2,2
3980,흰수염고래리조트,PI201586,02,02,제주특별자치도 제주시 애월읍 일주서로 6818 (구엄리),33.475400,126.380000,20220624195450,20220624173826,20220622205935,20220624173826,,,50,,,N,2,2
3981,호텔빠레브주식회사,PI201631,01,02,"제주특별자치도 서귀포시 김정문화로 15 (강정동, 호텔빠레브)",33.252300,126.507000,20220624115119,20220623215434,20220624002110,20220623215434,,,50,,,N,2,2
3982,호텔빠레브주식회사,PI201631,02,02,"제주특별자치도 서귀포시 김정문화로 15 (강정동, 호텔빠레브)",33.252300,126.507000,20220624200940,20220624182856,20220611181104,20220624182856,,,50,,,N,2,2
3983,호텔빠레브주식회사,PI201631,03,02,"제주특별자치도 서귀포시 김정문화로 15 (강정동, 호텔빠레브)",33.252300,126.507000,20220625235040,20220625222501,20220623182459,20220625222501,,,50,,,N,2,2
3984,아우룸숲아파트입대위,PI201637,01,02,제주특별자치도 서귀포시 홍중로21번길 14 (서홍동),33.254600,126.558000,20220618193915,20220618173826,20220319110554,20220618173826,,,50,,,N,2,2
3985,아우룸숲아파트입대위,PI201637,02,02,제주특별자치도 서귀포시 홍중로21번길 14 (서홍동),33.254600,126.558000,20220625045300,20220624234800,20220619183105,20220624234800,,,50,,,N,2,2
3986,엔알누리빌삼차아파트입대위,PI201638,01,02,제주특별자치도 제주시 서회천서1길 11-1 (회천동),33.498800,126.605000,20220625022656,20220624235448,20220601182823,20220624235448,,,50,,,N,2,2
3987,엔알누리빌삼차아파트입대위,PI201638,02,02,제주특별자치도 제주시 서회천서1길 11-1 (회천동),33.498800,126.605000,20220624115031,20220623172212,20220616210914,20220623172212,,,50,,,N,2,2
3988,에스케이엘이씨 주식회사,PI201639,01,02,제주특별자치도 서귀포시 토평공단로 78-27 (토평동),33.289500,126.589000,20220624115033,20220620123245,20220620132538,20220620123245,,,50,,,N,2,2
3989,에스케이엘이씨 주식회사,PI201639,02,02,제주특별자치도 서귀포시 토평공단로 78-27 (토평동),33.289500,126.589000,20220624115033,20220620121122,20220618175514,20220620121122,,,50,,,N,2,2
3990,함덕태영주택,PI201640,01,02,"제주특별자치도 제주시 조천읍 함덕남12길 19-3 (함덕리, 태영주택)",33.533142,126.674195,20220625221204,20220625133045,20220623224217,20220625220854,,,50,,,N,3,3
3991,함덕진우파크빌,PI201641,01,02,"제주특별자치도 제주시 조천읍 함덕남12길 19-6 (함덕리, 진우파크빌)",33.532900,126.674000,20220625223018,20220624213145,20220623192016,20220625222856,,,50,,,N,3,3
3992,함덕진우파크빌,PI201641,02,02,"제주특별자치도 제주시 조천읍 함덕남12길 19-6 (함덕리, 진우파크빌)",33.532900,126.674000,20220625053027,20220624234235,20220623123941,20220624234235,,,50,,,N,2,2
3993,함덕진우파크빌,PI201641,03,02,"제주특별자치도 제주시 조천읍 함덕남12길 19-6 (함덕리, 진우파크빌)",33.532900,126.674000,20220625224443,20220625152249,20220624182231,20220625224203,,,50,,,N,3,3
3994,제주황금다래영농조합법인,PI201642,01,02,"제주특별자치도 서귀포시 성산읍 남산봉로 120 (신풍리, 제주황금다래영농조합법인)",33.372500,126.827000,20220525162652,20220317190552,,,,,50,,,N,1,1
3995,제주황금다래영농조합법인,PI201642,02,02,"제주특별자치도 서귀포시 성산읍 남산봉로 120 (신풍리, 제주황금다래영농조합법인)",33.372500,126.827000,20220624115120,20220408152908,20220403150159,20220403140718,,,50,,,N,2,2
3996,JJP골프클럽,PI201645,01,02,제주특별자치도 서귀포시 중문상로 140 (중문동),33.260100,126.430000,20220624115116,20220623204253,20220617191020,20220621151737,,,50,,,N,2,2
3997,JJP골프클럽,PI201645,02,02,제주특별자치도 서귀포시 중문상로 140 (중문동),33.260100,126.430000,20220624103254,20220614145423,20220614173416,20220614145423,,,50,,,N,2,2
3998,도원자동차공업사,PI201646,01,02,제주특별자치도 서귀포시 토평공단로139번길 11-1 (토평동),33.2927,126.582,20220625213932,20220625161025,20220420174016,20220625161025,,단독,50,,,N,2,2
3999,서귀포강정엘에치아파트,PI201647,01,02,"제주특별자치도 서귀포시 대청로25번길 9 (강정동, 서귀포강정엘에이치아파트) 101동~106동",33.253400,126.503000,20220611203731,20220611145814,20220611145525,20220611100618,,,50,,,N,1,1
4000,서귀포강정엘에치아파트,PI201647,02,02,"제주특별자치도 서귀포시 대청로25번길 9 (강정동, 서귀포강정엘에이치아파트) 101동~106동",33.253400,126.503000,20220624204825,20220624180247,20220623155555,20220624180247,,,50,,,N,2,2
4001,한림코아루아파트입주자대표회의,PI201648,01,02,"제주특별자치도 제주시 한림읍 동명북2길 15 (동명리, 제주한림코아루)",33.407700,126.264000,20220625194540,20220625194149,20220601050046,20220625194149,,,50,,,N,3,3
4002,한림코아루아파트입주자대표회의,PI201648,02,02,"제주특별자치도 제주시 한림읍 동명북2길 15 (동명리, 제주한림코아루)",33.407700,126.264000,20220625001823,20220624165141,20220623113940,20220624165141,,,50,,,N,2,2
4003,더포그레이스리조트,PI201664,01,06,제주특별자치도 서귀포시 성산읍 해맞이해안로 2670,33.473235,126.910942,20220625153630,20220625144518,20220625153040,20220625144518,,,50,,,N,2,2
4004,더포그레이스리조트,PI201664,02,06,제주특별자치도 서귀포시 성산읍 해맞이해안로 2670,33.473235,126.910942,20220625184710,20220625180614,20220623191806,20220625180614,,,50,,,N,2,2
4005,월드씨엔에스 주식회사,PI201686,01,02,제주특별자치도 제주시 조천읍 남조로1길 174 (조천리),33.517000,126.654000,20220625121554,20220514170325,20220514170524,20220514170325,,,50,,,Y,2,2
4006,월드씨엔에스 주식회사,PI201686,02,02,제주특별자치도 제주시 조천읍 남조로1길 174 (조천리),33.517000,126.654000,20220625181828,20220625141228,20220624181310,20220625141228,,,50,,,Y,2,2
4007,의료법인중앙의료재단 중앙병원,PI201719,01,02,"제주특별자치도 제주시 월랑로 91 (이호이동, S중앙병원)",33.492200,126.471000,20220625114226,20220625092743,20220623234024,20220625092743,,,50,,,Y,2,2
4008,의료법인중앙의료재단 중앙병원,PI201719,02,02,"제주특별자치도 제주시 월랑로 91 (이호이동, S중앙병원)",33.492200,126.471000,20220624114720,20220624082145,20220620215239,20220624082145,,,50,,,Y,2,2
4009,의료법인중앙의료재단 중앙병원,PI201719,03,02,"제주특별자치도 제주시 월랑로 91 (이호이동, S중앙병원)",33.492200,126.471000,20220625220111,20220623180626,20220623211255,20220625215754,,,50,,,Y,3,2
4010,노형맨션아아파트,PI201742,01,02,"제주특별자치도 제주시 정존3길 12 (노형동, 노형맨션)",33.482900,126.473000,20220624212051,20220624173105,20220621125933,20220624173105,,,50,,,Y,2,2
4011,뉴코리아유스호스텔,PI201795,01,02,"제주특별자치도 제주시 애월읍 하소로 769-15 (유수암리, 뉴코리아유스호호텔)",33.416900,126.398000,20220624103555,20220622224755,20220621104636,20220622224755,,,50,,,Y,2,2
4012,주식회사 삼광개발,PI202183,01,02,"제주특별자치도 제주시 탑동로 47 (삼도이동, 제주오리엔탈호텔)",33.516900,126.522000,20220624220130,20220624173559,20220613191324,20220624173559,,,50,,,Y,2,2
4013,주식회사 삼광개발,PI202183,02,02,"제주특별자치도 제주시 탑동로 47 (삼도이동, 제주오리엔탈호텔)",33.516900,126.522000,20220624114719,20220614210729,20220613165347,20220614210729,,,50,,,Y,2,2
4014,주식회사 삼광개발,PI202183,03,02,"제주특별자치도 제주시 탑동로 47 (삼도이동, 제주오리엔탈호텔)",33.516900,126.522000,20220624115112,20220618121838,20220618124825,20220618121838,,,50,,,Y,2,2
4015,소프트라인제주지점,PI202250,01,02,제주특별자치도 서귀포시 예래해안로 15 (하예동),33.233500,126.369000,20220624114718,20220622164145,20220622170743,20220622164145,,,50,,,Y,2,2
4016,소프트라인제주지점,PI202250,02,02,제주특별자치도 서귀포시 예래해안로 15 (하예동),33.233500,126.369000,20220624115111,20220623231022,20220624004335,20220623231022,,,50,,,Y,2,2
4017,에스호텔주식회사,PI202277,01,02,"제주특별자치도 제주시 오일장중길 26 (도두일동, 에스관광호텔)",33.495400,126.471000,20220624225726,20220624220206,20220624164400,20220624220206,,,50,,,Y,2,2
4018,에스호텔주식회사,PI202277,02,02,"제주특별자치도 제주시 오일장중길 26 (도두일동, 에스관광호텔)",33.495400,126.471000,20220624103615,20220621200428,20220612225353,20220621200428,,,50,,,Y,2,2
4019,대한예수교장로회봉개교회,PI202684,01,02,"제주특별자치도 제주시 번영로 561-8 (봉개동, 봉개교회)",33.487972,126.601299,20220621071103,20220620101707,20220620101928,20211207174057,,,50,,,Y,1,1
4020,대한예수교장로회봉개교회,PI202684,02,02,"제주특별자치도 제주시 번영로 561-8 (봉개동, 봉개교회)",33.487972,126.601299,20220621193720,20220619103420,20220619120806,20220619103420,,,50,,,Y,1,1
4021,케이티서귀포빌딩,PI202693,11,02,제주특별자치도 서귀포시 중앙로42번길 7 (서귀동),33.2487,126.563,20220624192931,20220624173142,20220624124759,20220624173142,,,50,,,Y,2,2
4022,케이티서귀포빌딩,PI202693,12,02,제주특별자치도 서귀포시 중앙로42번길 7 (서귀동),33.2487,126.563,20220624202325,20220624174930,20220624125056,20220624174930,,,50,,,Y,2,2
4023,케이티서귀포빌딩,PI202693,21,02,제주특별자치도 서귀포시 중앙로42번길 7 (서귀동),33.2487,126.563,20220625214614,20220625175641,20220624122852,20220625175641,,,50,,,Y,2,2
